"code","des"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
42,"other or therapeutic procedures on respiratory system"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
43,"heart valve procedures"
44,"coronary artery bypass graft (cabg)"
44,"coronary artery bypass graft (cabg)"
44,"coronary artery bypass graft (cabg)"
44,"coronary artery bypass graft (cabg)"
44,"coronary artery bypass graft (cabg)"
44,"coronary artery bypass graft (cabg)"
44,"coronary artery bypass graft (cabg)"
44,"coronary artery bypass graft (cabg)"
44,"coronary artery bypass graft (cabg)"
44,"coronary artery bypass graft (cabg)"
44,"coronary artery bypass graft (cabg)"
44,"coronary artery bypass graft (cabg)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
45,"percutaneous transluminal coronary angioplasty (ptca)"
46,"coronary thrombolysis"
46,"coronary thrombolysis"
47,"diagnostic cardiac catheterization, coronary arteriography"
47,"diagnostic cardiac catheterization, coronary arteriography"
47,"diagnostic cardiac catheterization, coronary arteriography"
47,"diagnostic cardiac catheterization, coronary arteriography"
47,"diagnostic cardiac catheterization, coronary arteriography"
47,"diagnostic cardiac catheterization, coronary arteriography"
47,"diagnostic cardiac catheterization, coronary arteriography"
47,"diagnostic cardiac catheterization, coronary arteriography"
47,"diagnostic cardiac catheterization, coronary arteriography"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
49,"other or heart procedures"
50,"extracorporeal circulation auxiliary to open heart procedures"
50,"extracorporeal circulation auxiliary to open heart procedures"
50,"extracorporeal circulation auxiliary to open heart procedures"
50,"extracorporeal circulation auxiliary to open heart procedures"
50,"extracorporeal circulation auxiliary to open heart procedures"
50,"extracorporeal circulation auxiliary to open heart procedures"
50,"extracorporeal circulation auxiliary to open heart procedures"
50,"extracorporeal circulation auxiliary to open heart procedures"
50,"extracorporeal circulation auxiliary to open heart procedures"
51,"endarterectomy, vessel of head and neck"
51,"endarterectomy, vessel of head and neck"
51,"endarterectomy, vessel of head and neck"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
52,"aortic resection, replacement or anastomosis"
53,"varicose vein stripping, lower limb"
53,"varicose vein stripping, lower limb"
53,"varicose vein stripping, lower limb"
53,"varicose vein stripping, lower limb"
53,"varicose vein stripping, lower limb"
53,"varicose vein stripping, lower limb"
53,"varicose vein stripping, lower limb"
53,"varicose vein stripping, lower limb"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
54,"other vascular catheterization, not heart"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
55,"peripheral vascular bypass"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
56,"other vascular bypass and shunt, not heart"
57,"creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis"
57,"creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis"
57,"creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis"
57,"creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis"
57,"creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis"
57,"creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis"
57,"creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis"
57,"creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis"
57,"creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis"
57,"creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis"
57,"creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis"
58,"hemodialysis"
58,"hemodialysis"
58,"hemodialysis"
58,"hemodialysis"
58,"hemodialysis"
58,"hemodialysis"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
59,"other or procedures on vessels of head and neck"
60,"embolectomy and endarterectomy of lower limbs"
60,"embolectomy and endarterectomy of lower limbs"
60,"embolectomy and endarterectomy of lower limbs"
60,"embolectomy and endarterectomy of lower limbs"
60,"embolectomy and endarterectomy of lower limbs"
60,"embolectomy and endarterectomy of lower limbs"
60,"embolectomy and endarterectomy of lower limbs"
60,"embolectomy and endarterectomy of lower limbs"
60,"embolectomy and endarterectomy of lower limbs"
60,"embolectomy and endarterectomy of lower limbs"
60,"embolectomy and endarterectomy of lower limbs"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
61,"other or procedures on vessels other than head and neck"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
62,"other diagnostic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
63,"other non-or therapeutic cardiovascular procedures"
64,"bone marrow transplant"
64,"bone marrow transplant"
64,"bone marrow transplant"
64,"bone marrow transplant"
65,"bone marrow biopsy"
66,"procedures on spleen"
66,"procedures on spleen"
66,"procedures on spleen"
66,"procedures on spleen"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
67,"other therapeutic procedures, hemic and lymphatic system"
